timestamp,OSCaddress,typetag
264,/pendulum/57809818051108/accel/,fff,1.003418,0.0024414062,-0.11669922
264,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,2.012195
323,/pendulum/57809818051108/touch/,T
335,/pendulum/57809818051108/quat/,ffff,0.6004339,0.31459105,-0.6811118,0.27676407
336,/pendulum/57809818051108/accel/,fff,1.0014648,0.0014648438,-0.1352539
336,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6097561,1.9512196
342,/pendulum/57809818051108/quat/,ffff,0.60042465,0.31460178,-0.681119,0.27675408
343,/pendulum/57809818051108/accel/,fff,0.9951172,-0.009277344,-0.12695312
343,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,1.8292683
350,/pendulum/57809818051108/quat/,ffff,0.60041547,0.31459004,-0.68112826,0.27676457
350,/pendulum/57809818051108/accel/,fff,1.0014648,9.765625E-4,-0.1303711
351,/pendulum/57809818051108/gyro/,fff,3.4146342,0.5487805,2.012195
366,/pendulum/57809818051108/quat/,ffff,0.60040474,0.3145969,-0.68113446,0.27676484
366,/pendulum/57809818051108/accel/,fff,1.0014648,-0.0087890625,-0.110839844
366,/pendulum/57809818051108/gyro/,fff,3.5975611,0.4878049,2.012195
369,/pendulum/57809818051108/quat/,ffff,0.6004203,0.3145805,-0.6811188,0.27678832
369,/pendulum/57809818051108/accel/,fff,1.0,0.0014648438,-0.119628906
369,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6707317,1.9512196
378,/pendulum/57809818051108/quat/,ffff,0.6004319,0.3145807,-0.6811079,0.2767898
378,/pendulum/57809818051108/accel/,fff,1.003418,-0.005859375,-0.11816406
379,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,1.8902439
382,/pendulum/57809818051108/quat/,ffff,0.6004417,0.31456816,-0.6811002,0.27680168
382,/pendulum/57809818051108/accel/,fff,1.003418,0.0014648438,-0.1303711
382,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,1.9512196
393,/pendulum/57809818051108/quat/,ffff,0.60043484,0.31457505,-0.68110424,0.27679875
394,/pendulum/57809818051108/accel/,fff,0.99902344,-0.0073242188,-0.122558594
394,/pendulum/57809818051108/gyro/,fff,3.5365853,0.5487805,1.9512196
403,/pendulum/57809818051108/quat/,ffff,0.60043657,0.31456506,-0.6811022,0.27681136
404,/pendulum/57809818051108/accel/,fff,0.99658203,-0.0048828125,-0.13183594
404,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,1.9512196
409,/pendulum/57809818051108/quat/,ffff,0.6004282,0.3145647,-0.6811089,0.2768135
409,/pendulum/57809818051108/accel/,fff,0.9926758,-0.0073242188,-0.119628906
410,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,1.8902439
431,/pendulum/57809818051108/quat/,ffff,0.60042924,0.31455418,-0.68110615,0.27682987
432,/pendulum/57809818051108/accel/,fff,0.99560547,0.0014648438,-0.119140625
432,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6097561,2.012195
444,/pendulum/57809818051108/quat/,ffff,0.60043824,0.31455347,-0.68109775,0.27683192
444,/pendulum/57809818051108/accel/,fff,1.0029297,0.0053710938,-0.12158203
444,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,1.9512196
444,/pendulum/57809818051108/quat/,ffff,0.60045016,0.31455564,-0.6810882,0.2768271
444,/pendulum/57809818051108/accel/,fff,0.9951172,-0.0063476562,-0.11279297
444,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,1.9512196
444,/pendulum/57809818051108/quat/,ffff,0.6004598,0.3145451,-0.6810777,0.27684394
444,/pendulum/57809818051108/accel/,fff,1.0009766,-0.0024414062,-0.12011719
444,/pendulum/57809818051108/gyro/,fff,3.5365853,0.5487805,1.9512196
446,/pendulum/57809818051108/quat/,ffff,0.6004686,0.31453782,-0.6810709,0.27684984
446,/pendulum/57809818051108/accel/,fff,0.99902344,4.8828125E-4,-0.123046875
446,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,1.9512196
457,/pendulum/57809818051108/quat/,ffff,0.6004718,0.3145385,-0.68106484,0.2768571
457,/pendulum/57809818051108/accel/,fff,0.9926758,0.001953125,-0.12646484
457,/pendulum/57809818051108/gyro/,fff,3.5975611,0.6707317,2.012195
470,/pendulum/57809818051108/quat/,ffff,0.6004685,0.3145472,-0.6810628,0.27685937
470,/pendulum/57809818051108/accel/,fff,0.9970703,0.0024414062,-0.12695312
470,/pendulum/57809818051108/gyro/,fff,3.6585367,0.6097561,1.9512196
474,/pendulum/57809818051108/quat/,ffff,0.6004709,0.31455177,-0.68105865,0.2768591
475,/pendulum/57809818051108/accel/,fff,1.0014648,-0.00390625,-0.11816406
475,/pendulum/57809818051108/gyro/,fff,3.5365853,0.73170733,1.9512196
478,/pendulum/57809818051108/quat/,ffff,0.6004782,0.31454134,-0.68105066,0.2768749
478,/pendulum/57809818051108/accel/,fff,1.0014648,-0.0014648438,-0.11376953
479,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6707317,2.0731707
495,/pendulum/57809818051108/quat/,ffff,0.60049045,0.31453314,-0.6810395,0.27688497
496,/pendulum/57809818051108/accel/,fff,0.99853516,-0.0107421875,-0.12011719
496,/pendulum/57809818051108/gyro/,fff,3.4756098,0.5487805,2.012195
496,/pendulum/57809818051108/quat/,ffff,0.6004904,0.3145172,-0.6810392,0.27690387
496,/pendulum/57809818051108/accel/,fff,0.99609375,-0.0043945312,-0.12109375
496,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,2.012195
503,/pendulum/57809818051108/quat/,ffff,0.6004951,0.31450686,-0.68103623,0.27691278
503,/pendulum/57809818051108/accel/,fff,1.0004883,-0.005859375,-0.1303711
503,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,2.012195
512,/pendulum/57809818051108/quat/,ffff,0.6004834,0.31449908,-0.6810479,0.27691832
513,/pendulum/57809818051108/accel/,fff,0.99658203,-0.0034179688,-0.123046875
513,/pendulum/57809818051108/gyro/,fff,3.4146342,0.5487805,2.0731707
527,/pendulum/57809818051108/quat/,ffff,0.60047996,0.31449813,-0.681049,0.2769243
527,/pendulum/57809818051108/accel/,fff,1.0024414,0.0048828125,-0.1303711
527,/pendulum/57809818051108/gyro/,fff,3.5365853,0.4878049,1.9512196
528,/pendulum/57809818051108/quat/,ffff,0.6004782,0.3145029,-0.6810545,0.27690926
528,/pendulum/57809818051108/accel/,fff,0.99902344,-9.765625E-4,-0.12597656
528,/pendulum/57809818051108/gyro/,fff,3.292683,0.5487805,1.9512196
586,/pendulum/57809818051108/touch/,T
604,/pendulum/57809818051108/quat/,ffff,0.6005388,0.31441766,-0.6810106,0.27698234
604,/pendulum/57809818051108/accel/,fff,0.99316406,-0.0014648438,-0.10888672
605,/pendulum/57809818051108/gyro/,fff,3.4146342,0.5487805,1.9512196
605,/pendulum/57809818051108/quat/,ffff,0.6005583,0.31440893,-0.68099296,0.27699348
605,/pendulum/57809818051108/accel/,fff,1.0009766,0.009765625,-0.12695312
605,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,1.9512196
619,/pendulum/57809818051108/quat/,ffff,0.6005626,0.31442192,-0.68098867,0.27698
619,/pendulum/57809818051108/accel/,fff,1.0004883,-0.0063476562,-0.14111328
619,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,1.9512196
620,/pendulum/57809818051108/quat/,ffff,0.6005375,0.31442374,-0.68100893,0.27698243
620,/pendulum/57809818051108/accel/,fff,0.99853516,-0.005859375,-0.122558594
620,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6097561,2.012195
627,/pendulum/57809818051108/quat/,ffff,0.6005373,0.31441402,-0.6810075,0.27699742
627,/pendulum/57809818051108/accel/,fff,0.9995117,-0.00390625,-0.1352539
627,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6707317,2.0731707
638,/pendulum/57809818051108/quat/,ffff,0.6005201,0.3144148,-0.68102235,0.27699733
638,/pendulum/57809818051108/accel/,fff,0.99560547,-0.001953125,-0.1171875
638,/pendulum/57809818051108/gyro/,fff,3.4756098,0.5487805,2.012195
649,/pendulum/57809818051108/quat/,ffff,0.60053027,0.31440717,-0.6810131,0.27700678
649,/pendulum/57809818051108/accel/,fff,0.9995117,0.0068359375,-0.12158203
649,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,2.012195
651,/pendulum/57809818051108/quat/,ffff,0.60054237,0.314405,-0.68100667,0.27699873
651,/pendulum/57809818051108/accel/,fff,0.99902344,-0.009765625,-0.12402344
651,/pendulum/57809818051108/gyro/,fff,3.292683,0.6707317,2.0731707
665,/pendulum/57809818051108/quat/,ffff,0.60054046,0.31439024,-0.68100953,0.27701262
665,/pendulum/57809818051108/accel/,fff,0.9946289,-0.0024414062,-0.123535156
665,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,2.012195
684,/pendulum/57809818051108/quat/,ffff,0.60053676,0.31438676,-0.6810112,0.27702054
684,/pendulum/57809818051108/accel/,fff,0.9970703,-0.0078125,-0.12597656
684,/pendulum/57809818051108/gyro/,fff,3.5365853,0.5487805,2.0731707
685,/pendulum/57809818051108/quat/,ffff,0.6005333,0.3143779,-0.6810124,0.277035
685,/pendulum/57809818051108/accel/,fff,0.99316406,0.0024414062,-0.11669922
685,/pendulum/57809818051108/gyro/,fff,3.5365853,0.73170733,2.012195
685,/pendulum/57809818051108/quat/,ffff,0.60054517,0.31437787,-0.6810014,0.2770363
685,/pendulum/57809818051108/accel/,fff,1.0,-0.008300781,-0.12646484
685,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,1.9512196
691,/pendulum/57809818051108/quat/,ffff,0.6005351,0.31436896,-0.6810087,0.27705038
691,/pendulum/57809818051108/accel/,fff,1.0019531,-0.0024414062,-0.11767578
691,/pendulum/57809818051108/gyro/,fff,3.5365853,0.5487805,2.0731707
722,/pendulum/57809818051108/quat/,ffff,0.60054386,0.3143572,-0.68100107,0.27706364
722,/pendulum/57809818051108/accel/,fff,1.003418,-0.0053710938,-0.11816406
722,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,2.1341465
722,/pendulum/57809818051108/quat/,ffff,0.6005528,0.3143409,-0.68099594,0.27707523
722,/pendulum/57809818051108/accel/,fff,1.0014648,-0.005859375,-0.123535156
722,/pendulum/57809818051108/gyro/,fff,3.3536587,0.6707317,2.0731707
722,/pendulum/57809818051108/quat/,ffff,0.6005587,0.3143332,-0.6809888,0.27708882
722,/pendulum/57809818051108/accel/,fff,0.99658203,-0.0053710938,-0.12792969
723,/pendulum/57809818051108/gyro/,fff,3.5365853,0.85365856,1.9512196
730,/pendulum/57809818051108/quat/,ffff,0.60055774,0.3143235,-0.68098944,0.27710015
730,/pendulum/57809818051108/accel/,fff,1.0029297,4.8828125E-4,-0.13720703
730,/pendulum/57809818051108/gyro/,fff,3.4756098,0.85365856,2.0731707
739,/pendulum/57809818051108/quat/,ffff,0.6005465,0.31432575,-0.681002,0.27709118
739,/pendulum/57809818051108/accel/,fff,1.0053711,0.0024414062,-0.13183594
739,/pendulum/57809818051108/gyro/,fff,3.3536587,0.6707317,2.012195
751,/pendulum/57809818051108/quat/,ffff,0.60054207,0.314327,-0.6810072,0.27708647
751,/pendulum/57809818051108/accel/,fff,1.0014648,-0.005859375,-0.12451172
751,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,2.0731707
751,/pendulum/57809818051108/quat/,ffff,0.60054237,0.31431955,-0.6810051,0.27709934
751,/pendulum/57809818051108/accel/,fff,0.99609375,-0.0029296875,-0.119140625
751,/pendulum/57809818051108/gyro/,fff,3.5365853,0.73170733,2.012195
773,/pendulum/57809818051108/quat/,ffff,0.6005518,0.3143142,-0.68099767,0.2771035
773,/pendulum/57809818051108/accel/,fff,0.9946289,0.0053710938,-0.12988281
773,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,1.8902439
773,/pendulum/57809818051108/quat/,ffff,0.60054964,0.31432533,-0.6809975,0.27709576
773,/pendulum/57809818051108/accel/,fff,0.99902344,0.0014648438,-0.11376953
773,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6707317,1.9512196
774,/pendulum/57809818051108/quat/,ffff,0.60056233,0.31432548,-0.68098164,0.2771073
774,/pendulum/57809818051108/accel/,fff,0.99609375,-0.001953125,-0.12988281
774,/pendulum/57809818051108/gyro/,fff,3.6585367,0.6097561,2.012195
791,/pendulum/57809818051108/quat/,ffff,0.6005569,0.31432658,-0.68098587,0.2771073
791,/pendulum/57809818051108/accel/,fff,0.99853516,-0.0029296875,-0.13720703
791,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,1.9512196
802,/pendulum/57809818051108/quat/,ffff,0.6005419,0.31433025,-0.68099856,0.2771044
802,/pendulum/57809818051108/accel/,fff,0.9892578,-0.0014648438,-0.12695312
802,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,1.9512196
802,/pendulum/57809818051108/quat/,ffff,0.60053873,0.31432903,-0.68100107,0.27710658
802,/pendulum/57809818051108/accel/,fff,1.003418,-0.0043945312,-0.12207031
802,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,2.012195
804,/pendulum/57809818051108/quat/,ffff,0.60054237,0.314321,-0.6809975,0.2771165
804,/pendulum/57809818051108/accel/,fff,0.99853516,-0.0068359375,-0.11816406
804,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6707317,2.012195
832,/pendulum/57809818051108/quat/,ffff,0.6005471,0.31431174,-0.6809901,0.27713507
832,/pendulum/57809818051108/accel/,fff,0.9980469,-0.0014648438,-0.12451172
832,/pendulum/57809818051108/gyro/,fff,3.5975611,0.6707317,2.012195
832,/pendulum/57809818051108/quat/,ffff,0.60055,0.31430897,-0.6809885,0.27713585
832,/pendulum/57809818051108/accel/,fff,1.0043945,-0.0014648438,-0.12695312
832,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,1.9512196
832,/pendulum/57809818051108/quat/,ffff,0.6005508,0.31430706,-0.6809887,0.27713564
832,/pendulum/57809818051108/accel/,fff,0.99316406,0.00390625,-0.119628906
832,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,1.9512196
842,/pendulum/57809818051108/quat/,ffff,0.6005642,0.31430745,-0.6809779,0.27713284
842,/pendulum/57809818051108/accel/,fff,0.9995117,-9.765625E-4,-0.115234375
842,/pendulum/57809818051108/gyro/,fff,3.4146342,0.73170733,1.9512196
847,/pendulum/57809818051108/quat/,ffff,0.60058063,0.3143002,-0.6809616,0.27714548
847,/pendulum/57809818051108/accel/,fff,0.9941406,-0.0034179688,-0.12109375
847,/pendulum/57809818051108/gyro/,fff,3.5365853,0.79268295,2.012195
866,/pendulum/57809818051108/quat/,ffff,0.60058,0.3142966,-0.68096036,0.277154
866,/pendulum/57809818051108/accel/,fff,1.0,0.0053710938,-0.103027344
866,/pendulum/57809818051108/gyro/,fff,3.5365853,0.5487805,2.012195
867,/pendulum/57809818051108/quat/,ffff,0.60061103,0.3142977,-0.6809293,0.27716172
867,/pendulum/57809818051108/accel/,fff,0.99560547,9.765625E-4,-0.12890625
867,/pendulum/57809818051108/gyro/,fff,3.5975611,0.6097561,1.8902439
882,/pendulum/57809818051108/quat/,ffff,0.6006064,0.314306,-0.6809312,0.2771577
882,/pendulum/57809818051108/accel/,fff,1.0019531,0.0014648438,-0.13183594
882,/pendulum/57809818051108/gyro/,fff,3.5365853,0.6097561,1.8902439
882,/pendulum/57809818051108/quat/,ffff,0.60060024,0.31431088,-0.6809376,0.27714977
882,/pendulum/57809818051108/accel/,fff,0.99902344,-4.8828125E-4,-0.12109375
882,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6097561,1.9512196
891,/pendulum/57809818051108/quat/,ffff,0.6006091,0.31430486,-0.6809309,0.27715376
891,/pendulum/57809818051108/accel/,fff,1.0087891,0.0014648438,-0.13183594
891,/pendulum/57809818051108/gyro/,fff,3.4146342,0.73170733,2.012195
900,/pendulum/57809818051108/quat/,ffff,0.6006058,0.3143061,-0.68093777,0.27714273
900,/pendulum/57809818051108/accel/,fff,1.0019531,-0.0034179688,-0.111328125
900,/pendulum/57809818051108/gyro/,fff,3.292683,0.6097561,1.9512196
911,/pendulum/57809818051108/quat/,ffff,0.60062575,0.314289,-0.6809243,0.27715203
911,/pendulum/57809818051108/accel/,fff,1.0073242,-0.0048828125,-0.123535156
911,/pendulum/57809818051108/gyro/,fff,3.292683,0.6707317,2.012195
917,/pendulum/57809818051108/quat/,ffff,0.6006239,0.31428257,-0.6809256,0.27716014
917,/pendulum/57809818051108/accel/,fff,1.0014648,-0.0043945312,-0.12207031
917,/pendulum/57809818051108/gyro/,fff,3.4756098,0.5487805,2.012195
927,/pendulum/57809818051108/quat/,ffff,0.60062516,0.3142722,-0.68092585,0.27716863
927,/pendulum/57809818051108/accel/,fff,0.9980469,-0.0029296875,-0.12402344
928,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6097561,2.0731707
937,/pendulum/57809818051108/quat/,ffff,0.60063016,0.31426528,-0.6809238,0.27717048
937,/pendulum/57809818051108/accel/,fff,1.0004883,0.0146484375,-0.12451172
937,/pendulum/57809818051108/gyro/,fff,3.3536587,0.73170733,1.9512196
943,/pendulum/57809818051108/quat/,ffff,0.6006428,0.3142808,-0.6809137,0.27715048
943,/pendulum/57809818051108/accel/,fff,1.0004883,-0.0063476562,-0.12695312
944,/pendulum/57809818051108/gyro/,fff,3.4146342,0.6707317,1.9512196
959,/pendulum/57809818051108/quat/,ffff,0.60064006,0.31426933,-0.6809174,0.27716026
959,/pendulum/57809818051108/accel/,fff,1.0092773,0.0,-0.1303711
959,/pendulum/57809818051108/gyro/,fff,3.4146342,0.73170733,2.0731707
960,/pendulum/57809818051108/quat/,ffff,0.60063446,0.31427118,-0.68092203,0.27715895
960,/pendulum/57809818051108/accel/,fff,1.0014648,4.8828125E-4,-0.118652344
960,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,2.012195
971,/pendulum/57809818051108/quat/,ffff,0.60064083,0.31427556,-0.68091273,0.27716297
971,/pendulum/57809818051108/accel/,fff,0.99658203,-0.0024414062,-0.11279297
971,/pendulum/57809818051108/gyro/,fff,3.5975611,0.5487805,1.8902439
1058,/pendulum/57809818051108/touch/,T
1058,/pendulum/57809818051108/touch/,T
1058,/pendulum/57809818051108/quat/,ffff,0.60067564,0.31421307,-0.6808694,0.2772648
1058,/pendulum/57809818051108/accel/,fff,0.9995117,-0.0048828125,-0.11279297
1058,/pendulum/57809818051108/gyro/,fff,3.4756098,0.6097561,1.9512196
1059,/pendulum/57809818051108/quat/,ffff,0.60068864,0.31420884,-0.6808528,0.2772822
1059,/pendulum/57809818051108/accel/,fff,0.99365234,-0.0068359375,-0.12890625
1059,/pendulum/57809818051108/gyro/,fff,3.6585367,0.6707317,1.8902439
1059,/pendulum/57809818051108/quat/,ffff,0.6006809,0.31420362,-0.68085784,0.27729252
1059,/pendulum/57809818051108/accel/,fff,0.99902344,4.8828125E-4,-0.13183594
1060,/pendulum/57809818051108/gyro/,fff,3.5365853,0.73170733,2.012195
1079,/pendulum/57809818051108/quat/,ffff,0.6006763,0.31420475,-0.680863,0.27728844
1079,/pendulum/57809818051108/accel/,fff,1.003418,-0.0024414062,-0.12548828
1079,/pendulum/57809818051108/gyro/,fff,3.4146342,0.73170733,2.012195
1106,/pendulum/57809818051108/quat/,ffff,0.6006745,0.31420448,-0.68086135,0.2772968
